   ID      true         1         2
  777    1.0000    1.6108    0.9350
  778    1.0000    1.3022    1.3039
  779    1.0000    1.0407    0.7482
  780    1.0000    0.8632    0.9457
  781    1.0000    0.2616    0.3958
  782    1.0000    1.3668    0.8608
  783    1.0000    0.4971    0.9819
  784    1.0000    0.8944    0.8744
  785    1.0000    0.6214    0.7501
  786    1.0000    1.6053    0.9036
  787    1.0000    0.6465    0.7981
  788    1.0000    0.7062    1.1135
  789    1.0000    0.9017    0.8508
  790    1.0000    1.3010    1.0020
  791    1.0000    0.8234    1.2536
  792    1.0000    1.0119    1.2089
  793    1.0000    0.9849    1.0508
  794    1.0000    1.3240    0.9952
  795    1.0000    0.1421    0.4874
  796    1.0000    0.9593    1.2307
  797    1.0000    1.6108    1.0812
  798    1.0000    1.0041    0.7838
  799    1.0000    0.9728    0.8581
  800    1.0000    1.0010    1.0520
  801    1.0000    1.1978    1.3265
  802    1.0000    1.1699    0.8968
  803    1.0000    1.5822    0.8794
  804    1.0000    1.2241    1.0118
  805    1.0000    0.6140    0.6415
  806    1.0000    1.2658    1.2708
  807    1.0000    0.8116    1.1234
  808    1.0000    0.8875    0.9332
  809    1.0000    0.9748    1.3615
  810    1.0000    1.0776    1.0500
  811    1.0000    0.7721    0.7288
  812    1.0000    0.7964    1.1316
  813    1.0000    0.5544    0.6896
  814    1.0000    0.4119    1.0190
  815    1.0000    1.1311    1.0070
  816    1.0000    1.2572    1.2213
  817    1.0000    0.8214    0.7375
  818    1.0000    1.9285    1.3487
  819    1.0000    0.5983    0.9478
  820    1.0000    1.0339    1.1092
  821    1.0000    0.6620    0.9321
  822    1.0000    0.6952    0.9252
  823    1.0000    1.4187    1.4298
  824    1.0000    1.5187    1.4640
  825    1.0000    0.4181    0.9437
  826    1.0000    1.2731    1.1303
  827    1.0000    1.1274    0.9283
  828    1.0000    0.7934    0.9258
  829    1.0000    0.5379    0.8268
  830    1.0000    1.3642    1.2027
  831    1.0000    0.9060    0.9845
  832    1.0000    1.0442    0.8044
  833    1.0000    0.9287    1.2552
  834    1.0000    1.1559    1.3099
  835    1.0000    0.7133    0.3921
  836    1.0000    0.2785    0.4834
  837    1.0000    1.2522    0.9150
  838    1.0000    1.6053    1.4409
  839    1.0000    1.5822    1.0389
  840    1.0000    1.3621    1.2429
  841    1.0000    0.7263    0.9450
  842    1.0000    0.8793    1.1561
  843    1.0000    1.0317    0.8308
  844    1.0000    1.3595    1.4887
  845    1.0000    0.5984    0.5135
  846    1.0000    1.9285    1.2576
  847    1.0000    0.7394    0.9484
  848    1.0000    0.9771    1.0249
  849    1.0000    0.7080    0.7021
  850    1.0000    0.6610    0.9623
  851    1.0000    1.6693    0.9446
  852    1.0000    0.5346    0.5377
  853    1.0000    1.5644    1.4212
  854    1.0000    1.9285    1.3874
  855    1.0000    0.6707    0.9804
  856    1.0000    0.9146    1.2148
  857    1.0000    1.0920    0.9373
  858    1.0000    0.5823    0.8320
  859    1.0000    0.7069    1.0655
  860    1.0000    0.5797    0.5224
  861    1.0000    0.8724    0.6543
  862    1.0000    0.6051    0.5966
  863    1.0000    1.2857    0.8685
  864    1.0000    1.2581    1.2410
  865    1.0000    0.6808    0.8057
  866    1.0000    0.7480    0.5851
  867    1.0000    1.1395    0.8459
  868    1.0000    1.3324    0.8379
  869    1.0000    1.3237    1.1262
  870    1.0000    0.9747    1.1178
  871    1.0000    0.7721    0.7670
  872    1.0000    1.1140    1.1192
  873    1.0000    0.4323    0.6927
  874    1.0000    1.0809    0.6194
  875    1.0000    0.9560    0.9687
  876    1.0000    1.6693    1.3537
  877    1.0000    0.5703    0.9538
  878    1.0000    0.5739    0.9256
  879    1.0000    0.6860    0.9379
  880    1.0000    1.0383    1.5877
  881    1.0000    0.9015    0.9963
  882    1.0000    0.4494    1.0741
  883    1.0000    0.8065    0.8289
  884    1.0000    1.1435    0.7994
  885    1.0000    0.9323    1.1111
  886    1.0000    1.5822    1.3716
  887    1.0000    0.3256    0.5473
  888    1.0000    1.5187    0.8552
  889    1.0000    0.9065    0.7620
  890    1.0000    0.7126    0.8089
  891    1.0000    0.7316    0.5865
  892    1.0000    0.3570    0.6975
  893    1.0000    0.9586    1.1521
  894    1.0000    0.4523    0.5343
  895    1.0000    0.5664    0.9102
  896    1.0000    1.0647    0.8039
  897    1.0000    0.5515    0.4664
  898    1.0000    1.2900    1.1400
  899    1.0000    1.4183    1.0738
  900    1.0000    1.2992    1.1595
  901    1.0000    1.0822    1.1673
  902    1.0000    0.9178    1.1558
  903    1.0000    0.3883    0.3766
  904    1.0000    1.0462    1.0715
  905    1.0000    1.3828    1.0615
  906    1.0000    0.4949    0.5697
  907    1.0000    1.1559    0.9204
  908    1.0000    0.6356    0.7966
  909    1.0000    1.4099    1.2975
  910    1.0000    0.7479    0.8985
  911    1.0000    0.4025    0.5341
  912    1.0000    1.0434    0.7526
  913    1.0000    0.6213    0.8564
  914    1.0000    1.1535    1.0617
  915    1.0000    0.9704    0.9900
  916    1.0000    0.5050    0.9360
  917    1.0000    1.3022    1.2049
  918    1.0000    0.7969    1.0300
  919    1.0000    1.3949    1.3833
  920    1.0000    1.3460    0.9489
  921    1.0000    0.8675    1.2878
  922    1.0000    1.3466    1.0798
  923    1.0000    0.5335    0.9513
  924    1.0000    0.7828    0.8174
  925    1.0000    0.9825    0.6940
  926    1.0000    1.0084    0.7799
  927    1.0000    0.8131    1.1187
  928    1.0000    1.0469    1.0868
  929    1.0000    1.3329    0.9180
  930    1.0000    0.0929    0.7164
  931    1.0000    0.8342    1.1922
  932    1.0000    0.7115    0.7904
  933    1.0000    0.9130    0.9147
  934    1.0000    0.5826    0.9089
  935    1.0000    1.6053    1.3205
  936    1.0000    0.9952    1.1406
  937    1.0000    1.0918    1.1026
  938    1.0000    0.4380    0.6917
  939    1.0000    0.8697    1.0605
  940    1.0000    1.1344    1.1188
  941    1.0000    0.6171    0.9432
  942    1.0000    0.6118    0.9095
  943    1.0000    0.7318    0.9645
  944    1.0000    0.8000    0.8018
  945    1.0000    0.9353    0.9153
  946    1.0000    1.0698    1.0900
  947    1.0000    0.8749    0.6426
  948    1.0000    1.0099    1.0083
  949    1.0000    1.1185    1.1632
  950    1.0000    1.0740    0.8445
  951    1.0000    0.8011    1.0296
  952    1.0000    1.2081    0.9619
  953    1.0000    0.9108    1.1585
  954    1.0000    1.1191    1.0763
  955    1.0000    0.5984    0.9632
  956    1.0000    1.1696    1.1036
  957    1.0000    0.3751    0.6804
  958    1.0000    1.0818    1.2368
  959    1.0000    0.9664    1.0734
  960    1.0000    1.2535    1.3613
  961    1.0000    1.0853    1.1358
  962    1.0000    1.0698    1.2706
  963    1.0000    0.7720    0.8460
  964    1.0000    0.7751    0.7308
  965    1.0000    0.8066    0.7012
  966    1.0000    0.9125    1.1578
  967    1.0000    0.7461    0.4735
  968    1.0000    1.2992    1.0566
  969    1.0000    0.4685    0.6123
  970    1.0000    0.5456    0.7785
  971    1.0000    0.8626    1.1732
  972    1.0000    0.6214    0.7481
  973    1.0000    0.5839    0.6531
  974    1.0000    1.1929    0.9440
  975    1.0000    0.7777    0.8982
  976    1.0000    1.9285    1.1665
  977    1.0000    0.8598    1.2315
  978    1.0000    0.9175    1.0519
  979    1.0000    1.0272    1.0944
  980    1.0000    0.7870    0.7885
  981    1.0000    0.9142    1.3316
  982    1.0000    0.6931    1.0545
  983    1.0000    0.6425    0.8292
  984    1.0000    0.5984    0.9936
  985    1.0000    0.1752    0.2419
  986    1.0000    0.5915    0.7721
  987    1.0000    0.9554    0.7739
  988    1.0000    1.3715    1.2634
  989    1.0000    1.3103    1.2014
  990    1.0000    1.3909    1.2381
  991    1.0000    1.1740    1.0095
  992    1.0000    1.3715    0.8380
  993    1.0000    1.3103    0.6268
  994    1.0000    1.9285    1.5479
  995    1.0000    1.6108    1.3471
  996    1.0000    0.7601    0.9343
  997    1.0000    1.1698    0.9570
  998    1.0000    0.9286    1.1426
  999    1.0000    0.5758    1.0203
 1000    1.0000    0.7561    0.9910
 1001    1.0000    1.0688    1.0271
 1002    1.0000    0.9876    1.1059
 1003    1.0000    1.3021    1.0512
 1004    1.0000    1.5507    1.3927
 1005    1.0000    0.9546    1.5138
 1006    1.0000    0.5612    0.9542
 1007    1.0000    1.2856    1.1958
 1008    1.0000    1.4183    0.9708
 1009    1.0000    1.3668    1.7738
 1010    1.0000    0.9170    0.9509
 1011    1.0000    1.0590    1.1660
 1012    1.0000    1.0194    0.9664
 1013    1.0000    1.6108    1.1205
 1014    1.0000    0.8196    0.8689
 1015    1.0000    1.1621    0.7434
 1016    1.0000    1.0368    1.0085
 1017    1.0000    0.5578    1.2134
 1018    1.0000    0.5993    0.8351
 1019    1.0000    0.9932    1.1152
 1020    1.0000    1.0818    1.2661
 1021    1.0000    1.3460    1.0690
 1022    1.0000    0.7963    0.6647
 1023    1.0000    0.8364    1.0159
 1024    1.0000    0.7502    0.8110
 1025    1.0000    0.8710    1.0757
 1026    1.0000    0.0564    0.4415
 1027    1.0000    0.9978    0.8506
 1028    1.0000    0.7742    0.8490
 1029    1.0000    1.2857    1.0436
 1030    1.0000    0.6199    0.7697
 1031    1.0000    0.3292    0.6676
 1032    1.0000    0.8907    1.0587
 1033    1.0000    0.9174    0.4836
 1034    1.0000    0.3730    0.6068
 1035    1.0000    1.0064    1.0313
 1036    1.0000    0.4179    0.5355
 1037    1.0000    1.0208    1.2697
 1038    1.0000    1.5822    1.0349
 1039    1.0000    1.6053    1.1114
 1040    1.0000    1.0864    1.0337
 1041    1.0000    1.3469    1.4655
 1042    1.0000    0.7736    0.7065
 1043    1.0000    1.1125    0.9401
 1044    1.0000    0.8710    0.8925
 1045    1.0000    0.6186    0.9874
 1046    1.0000    1.5507    1.0767
 1047    1.0000    0.8352    0.9345
 1048    1.0000    1.0856    0.8688
 1049    1.0000    0.6662    0.8296
 1050    1.0000    1.3621    0.7865
 1051    1.0000    1.1929    0.9639
 1052    1.0000    0.9097    0.8682
 1053    1.0000    1.1480    1.6216
 1054    1.0000    0.7598    0.9261
 1055    1.0000    0.9623    0.9153
 1056    1.0000    1.6693    1.2206
 1057    1.0000    0.4736    0.8070
 1058    1.0000    1.0976    0.9221
 1059    1.0000    0.5918    0.7517
 1060    1.0000    0.8012    0.4284
 1061    1.0000    0.9559    0.9809
 1062    1.0000    1.1966    1.1290
 1063    1.0000    0.2712    0.7125
 1064    1.0000    0.6525    0.8942
 1065    1.0000    1.1628    1.0338
 1066    1.0000    1.3595    1.1537
 1067    1.0000    1.3237    1.0476
 1068    1.0000    0.5877    0.9449
 1069    1.0000    1.1112    1.4432
 1070    1.0000    0.7318    0.8656
 1071    1.0000    1.6693    1.3447
 1072    1.0000    0.7736    0.8797
 1073    1.0000    0.8923    1.0289
 1074    1.0000    1.2572    1.0885
 1075    1.0000    0.9260    0.7956
 1076    1.0000    0.9958    0.9857
 1077    1.0000    1.3612    0.9557
 1078    1.0000    1.1327    0.6061
 1079    1.0000    0.8131    1.2202
 1080    1.0000    0.8614    0.5677
 1081    1.0000    0.7362    1.0122
 1082    1.0000    1.0099    1.2787
 1083    1.0000    1.1425    0.8744
 1084    1.0000    0.8693    0.8444
 1085    1.0000    1.1389    1.1663
 1086    1.0000    1.3826    1.1673
 1087    1.0000    1.0085    0.9535
 1088    1.0000    0.8401    0.9138
 1089    1.0000    0.6485    0.6946
 1090    1.0000    0.9047    1.1546
 1091    1.0000    0.7192    0.7224
 1092    1.0000    0.9769    0.8121
 1093    1.0000    1.3107    1.0872
 1094    1.0000    0.7228    0.7145
 1095    1.0000    1.0893    1.2915
 1096    1.0000    1.1245    1.0794
 1097    1.0000    1.4039    0.8885
 1098    1.0000    1.1343    1.1316
 1099    1.0000    0.6624    0.9687
 1100    1.0000    0.6874    0.9940
 1101    1.0000    0.5936    0.7531
 1102    1.0000    1.2900    1.0209
 1103    1.0000    0.8676    0.9836
 1104    1.0000    1.5507    0.8425
 1105    1.0000    1.6103    1.3729
 1106    1.0000    0.7265    0.7923
 1107    1.0000    0.4248    0.8925
 1108    1.0000    0.8770    0.9782
 1109    1.0000    0.4994    0.6140
 1110    1.0000    0.1665    0.6904
 1111    1.0000    1.0334    1.0768
 1112    1.0000    0.4663    0.5871
 1113    1.0000    1.1884    0.8841
 1114    1.0000    1.0725    1.3257
 1115    1.0000    1.1479    1.0473
 1116    1.0000    1.6270    1.1613
 1117    1.0000    1.5456    1.0961
 1118    1.0000    0.9868    0.8869
 1119    1.0000    0.6014    0.8566
 1120    1.0000    1.2421    1.2342
 1121    1.0000    1.3347    1.5144
 1122    1.0000    0.5497    0.5449
 1123    1.0000    1.0479    1.1750
 1124    1.0000    0.6017    0.8926
 1125    1.0000    0.8805    1.0144
 1126    1.0000    0.5964    1.0311
 1127    1.0000    1.2975    1.0865
 1128    1.0000    0.8631    1.1081
 1129    1.0000    0.6501    1.0360
 1130    1.0000    0.5607    0.9421
 1131    1.0000    0.9805    1.0240
 1132    1.0000    0.7848    0.8382
 1133    1.0000    0.9905    0.8190
 1134    1.0000    1.4099    1.1486
 1135    1.0000    1.3329    1.5386
 1136    1.0000    0.9577    1.1073
 1137    1.0000    1.3126    1.1338
 1138    1.0000    1.9285    1.4010
 1139    1.0000    0.1969    0.4995
 1140    1.0000    1.1389    0.8912
 1141    1.0000    1.1752    1.0565
 1142    1.0000    0.6422    0.7265
 1143    1.0000    0.4360    0.9646
 1144    1.0000    1.3132    1.1741
 1145    1.0000    1.1966    0.9390
 1146    1.0000    0.8121    0.9666
 1147    1.0000    0.9597    1.0882
 1148    1.0000    0.9108    1.1338
 1149    1.0000    0.6147    0.8144
 1150    1.0000    0.5746    0.7457
 1151    1.0000    0.9511    1.3407
 1152    1.0000    1.4389    1.2316
 1153    1.0000    1.2079    1.4456
 1154    1.0000    0.9499    0.4919
 1155    1.0000    0.7557    0.6700
 1156    1.0000    1.1389    0.9891
 1157    1.0000    0.8808    1.0299
 1158    1.0000    1.0451    1.2527
 1159    1.0000    0.3798    0.8037
 1160    1.0000    1.6800    1.4647
 1161    1.0000    0.9114    0.5439
 1162    1.0000    0.8400    1.0029
 1163    1.0000    1.1978    1.1222
 1164    1.0000    1.1039    0.7944
 1165    1.0000    0.8318    0.7736
 1166    1.0000    0.9184    1.1932
 1167    1.0000    0.1874    0.4511
 1168    1.0000    0.9351    1.0556
 1169    1.0000    0.4169    0.8354
 1170    1.0000    1.0462    0.9678
 1171    1.0000    1.0058    1.0916
 1172    1.0000    0.8765    1.2244
 1173    1.0000    0.8881    0.6336
 1174    1.0000    0.7622    1.0921
 1175    1.0000    0.7637    1.0234
 1176    1.0000    1.2725    1.1536
 1177    1.0000    0.5426    0.4670
 1178    1.0000    0.3182    0.7835
 1179    1.0000    1.1498    1.3142
 1180    1.0000    0.7397    0.9939
 1181    1.0000    0.4875    0.7851
 1182    1.0000    0.5466    0.9414
 1183    1.0000    1.4099    1.3002
 1184    1.0000    1.1499    1.2593
 1185    1.0000    1.3613    1.0607
 1186    1.0000    1.1042    1.2349
 1187    1.0000    0.2450    0.6823
 1188    1.0000    0.6829    0.9585
 1189    1.0000    0.8635    1.2041
 1190    1.0000    0.8100    0.9216
 1191    1.0000    0.7772    0.8989
 1192    1.0000    1.1144    1.1257
 1193    1.0000    0.5177    0.8251
 1194    1.0000    0.9215    0.7274
 1195    1.0000    1.5507    1.3738
 1196    1.0000    1.9285    1.2036
 1197    1.0000    1.0734    1.2517
 1198    1.0000    0.7084    1.0265
 1199    1.0000    1.9285    1.4641
 1200    1.0000    0.1883    0.7583
 1201    1.0000    1.3466    0.9518
 1202    1.0000    0.6050    0.9195
 1203    1.0000    0.8152    0.7872
 1204    1.0000    0.4713    0.6683
 1205    1.0000    1.3548    0.8623
 1206    1.0000    0.8187    1.0653
 1207    1.0000    1.3352    1.1446
 1208    1.0000    0.4935    0.6833
 1209    1.0000    0.9205    1.1716
 1210    1.0000    1.1170    1.0195
 1211    1.0000    1.3093    1.0303
 1212    1.0000    0.4406    0.7262
 1213    1.0000    1.6108    1.2411
 1214    1.0000    0.7917    1.0495
 1215    1.0000    1.9285    1.1910
 1216    1.0000    0.7697    1.0811
 1217    1.0000    0.9995    1.0381
 1218    1.0000    0.7451    0.7727
 1219    1.0000    0.4265    0.8061
 1220    1.0000    0.6998    0.9885
 1221    1.0000    1.1357    1.0544
 1222    1.0000    0.7498    0.9526
 1223    1.0000    0.6903    1.1189
 1224    1.0000    0.7244    0.8875
 1225    1.0000    1.2351    1.2853
 1226    1.0000    0.9317    0.9248
 1227    1.0000    0.6931    1.0422
 1228    1.0000    1.3787    1.2824
 1229    1.0000    0.5600    0.9566
 1230    1.0000    0.5786    0.8057
 1231    1.0000    1.1104    0.8245
 1232    1.0000    1.1820    0.9155
 1233    1.0000    0.8896    0.9144
 1234    1.0000    0.7507    0.6561
 1235    1.0000    1.1696    1.3018
 1236    1.0000    1.5507    1.0336
 1237    1.0000    0.7171    0.8970
 1238    1.0000    1.0688    0.9145
 1239    1.0000    0.8805    1.0348
 1240    1.0000    0.6175    0.8672
 1241    1.0000    0.7943    0.8089
 1242    1.0000    0.9699    1.0808
 1243    1.0000    0.7263    1.0794
 1244    1.0000    1.1696    0.8341
 1245    1.0000    0.6095    0.8150
 1246    1.0000    1.1602    0.7317
 1247    1.0000    0.9655    1.3428
 1248    1.0000    0.3705    0.8601
 1249    1.0000    0.4685    0.7117
